application_id,application_date,country,sector,company_size,years_in_business,annual_revenue_eur,existing_bank_client,previous_loans,loan_amount_requested_eur,loan_term_months,collateral_offered,num_employees,debt_to_equity_ratio,current_ratio,profit_margin_pct,revenue_growth_yoy_pct,loan_to_revenue_ratio,credit_bureau_score,num_credit_inquiries_12m,has_payment_defaults,defaulted_12m
APP-03106,2023-08-10,Germany,Retail & E-commerce,Micro (<10),8,198152,True,2,257473,24,False,6,2.25,1.84,,13.1,1.299,694,2,False,0
APP-03107,2024-09-20,Netherlands,Professional Services,Micro (<10),8,244045,False,0,189351,84,True,9,0.99,2.04,2.5,-21.0,0.776,668,2,False,0
APP-03108,2023-09-27,Germany,Real Estate,Micro (<10),2,740780,False,2,134654,48,True,8,1.25,0.74,8.5,-11.4,0.182,499,2,False,0
APP-03109,2024-10-19,Germany,Real Estate,Micro (<10),5,447319,False,4,268158,72,False,9,0.78,0.92,7.8,-1.6,0.599,617,1,False,0
APP-03110,2023-06-22,France,Healthcare,Micro (<10),2,88131,False,0,100247,24,True,1,0.78,1.89,11.7,0.9,1.137,694,2,False,0
APP-03111,2024-01-29,Netherlands,Manufacturing,Micro (<10),5,692075,False,3,44754,36,True,5,1.96,1.1,10.0,6.3,0.065,701,1,False,0
APP-03112,2024-07-11,France,Manufacturing,Micro (<10),3,50000,False,0,74640,36,False,9,1.82,1.59,4.3,8.2,1.493,612,2,False,0
APP-03113,2023-02-13,Netherlands,Agriculture,Micro (<10),16,182680,False,1,94039,84,True,3,4.07,1.26,-1.0,-11.5,0.515,647,1,False,0
APP-03114,2024-11-09,France,Retail & E-commerce,Micro (<10),16,68155,True,4,65516,24,True,3,1.37,1.4,10.9,18.8,0.961,743,1,False,0
APP-03115,2023-09-24,France,Construction,Small (10-49),11,95939,False,0,160822,60,False,36,1.48,1.13,12.7,9.0,1.676,762,2,False,0
APP-03116,2023-12-30,Netherlands,Professional Services,Small (10-49),2,2708494,False,0,208653,48,False,23,1.32,2.05,19.5,5.7,0.077,676,1,False,0
APP-03117,2024-04-03,Germany,Professional Services,Medium (50-249),6,50000,False,4,24693,72,True,167,0.75,0.44,11.4,10.9,0.494,721,4,False,0
APP-03118,2024-04-14,Spain,Technology,Micro (<10),2,100404,False,0,87871,84,False,4,1.92,1.14,2.5,-2.4,0.875,678,3,False,0
APP-03119,2023-01-18,Germany,Real Estate,Micro (<10),6,495083,False,0,10000,60,True,5,1.22,1.99,3.2,2.1,0.02,706,0,False,0
APP-03120,2024-09-25,Netherlands,Healthcare,Micro (<10),12,152664,False,1,91742,36,True,2,0.57,1.25,-5.4,-8.0,0.601,649,0,False,0
APP-03121,2024-03-31,Germany,Hospitality & Food,Medium (50-249),16,323407,False,0,90925,60,False,216,2.62,1.31,1.5,-21.4,0.281,601,1,True,0
APP-03122,2024-12-30,Belgium,Hospitality & Food,Micro (<10),10,1491748,False,0,408794,48,False,1,0.96,1.95,-1.0,2.2,0.274,798,1,False,0
APP-03123,2023-12-11,France,Agriculture,Micro (<10),20,588630,False,3,321581,48,True,2,1.65,1.65,9.2,25.7,0.546,793,3,False,0
APP-03124,2024-03-23,Germany,Construction,Small (10-49),9,152906,False,1,208122,36,False,19,1.68,1.88,11.3,-1.8,1.361,652,1,False,0
APP-03125,2023-11-18,Netherlands,Hospitality & Food,Micro (<10),6,228556,False,1,45807,60,False,3,1.53,2.09,18.4,-13.7,0.2,681,4,True,1
APP-03126,2024-10-11,Germany,Technology,Micro (<10),14,507233,False,2,43738,36,False,1,0.74,0.5,23.0,11.8,0.086,663,5,True,0
APP-03127,2024-08-30,France,Manufacturing,Micro (<10),15,574920,False,0,41075,60,False,9,3.12,1.09,7.4,-0.7,0.071,654,1,False,0
APP-03128,2024-10-25,Spain,Retail & E-commerce,Small (10-49),4,275103,False,1,334801,36,False,33,0.87,0.87,2.8,10.2,1.217,657,2,False,0
APP-03129,2024-01-04,Netherlands,Transportation & Logistics,Small (10-49),10,413631,True,5,47650,48,True,29,0.31,1.56,3.8,12.9,0.115,743,4,False,0
APP-03130,2024-07-31,Belgium,Technology,Micro (<10),5,414114,False,2,72514,24,True,2,2.25,1.99,2.2,-1.1,0.175,564,2,False,0
APP-03131,2023-09-19,Germany,Manufacturing,Small (10-49),1,240224,False,1,48059,12,True,35,2.2,0.3,18.9,10.0,0.2,601,3,False,0
APP-03132,2023-12-03,Netherlands,Professional Services,Micro (<10),10,129795,False,1,36078,84,False,1,0.66,0.42,-9.2,4.6,0.278,724,2,False,0
APP-03133,2024-07-08,Germany,Real Estate,Micro (<10),2,654164,False,3,128809,60,False,3,1.35,0.3,14.9,-18.6,0.197,664,1,False,0
APP-03134,2023-03-01,Netherlands,Technology,Medium (50-249),9,380847,False,2,111599,24,True,162,2.58,0.85,0.9,-1.3,0.293,753,1,True,0
APP-03135,2024-06-02,Netherlands,Technology,Small (10-49),2,50000,False,0,16653,48,True,49,3.15,1.38,3.8,-5.0,0.333,658,2,False,0
APP-03136,2023-01-12,France,Retail & E-commerce,Medium (50-249),4,99607,True,1,34837,60,False,168,1.95,2.32,-8.2,-13.1,0.35,681,1,False,0
APP-03137,2024-02-28,Netherlands,Real Estate,Small (10-49),5,150722,False,0,121073,48,True,29,2.22,0.57,11.8,-5.2,0.803,636,1,False,0
APP-03138,2023-12-15,France,Agriculture,Micro (<10),19,210795,True,4,93174,36,False,6,2.08,2.79,10.4,13.1,0.442,761,1,False,0
APP-03139,2023-12-09,Netherlands,Construction,Micro (<10),4,1137944,False,2,71628,60,False,7,1.24,1.66,-0.0,5.2,0.063,722,4,False,0
APP-03140,2023-12-27,Germany,Professional Services,Micro (<10),3,12519413,True,1,160258,12,False,5,0.7,1.68,12.1,-17.3,0.013,563,2,False,0
APP-03141,2023-12-26,Belgium,Technology,Micro (<10),9,50000,False,1,31118,48,False,4,1.15,1.78,11.0,-8.3,0.622,703,2,False,0
APP-03142,2023-10-25,Spain,Transportation & Logistics,Micro (<10),6,386654,False,4,61328,36,False,8,2.65,0.5,3.1,5.2,0.159,736,1,False,0
APP-03143,2023-11-26,Spain,Healthcare,Micro (<10),13,291706,True,1,149407,48,False,3,2.63,0.99,-5.3,5.0,0.512,650,2,False,0
APP-03144,2024-02-19,Belgium,Real Estate,Micro (<10),3,216081,False,2,58721,36,False,2,1.53,0.73,4.8,1.2,0.272,709,3,False,0
APP-03145,2024-07-11,France,Technology,Small (10-49),8,514796,False,3,126758,24,True,21,1.11,1.73,11.7,14.0,0.246,757,0,False,0
APP-03146,2024-02-08,Netherlands,Professional Services,Micro (<10),50,321176,False,4,39458,84,True,8,3.82,0.8,1.0,9.4,0.123,645,1,False,0
APP-03147,2024-04-14,Germany,Hospitality & Food,Micro (<10),6,173907,False,1,51068,72,False,1,1.45,1.21,11.9,-1.9,0.294,680,1,False,0
APP-03148,2024-09-02,Netherlands,Transportation & Logistics,Small (10-49),8,277920,False,2,23723,72,True,26,1.98,0.94,1.3,-3.1,0.085,615,4,False,0
APP-03149,2024-12-23,Germany,Manufacturing,Small (10-49),1,523284,True,0,19040,60,False,11,0.65,2.2,5.5,2.6,0.036,696,5,False,0
APP-03150,2023-03-21,Netherlands,Manufacturing,Micro (<10),3,466851,False,4,67456,12,True,9,1.31,0.97,1.9,-20.0,0.144,578,2,False,0
APP-03151,2024-06-04,Italy,Healthcare,Small (10-49),10,336501,False,0,141494,48,True,23,2.59,0.68,6.9,8.5,0.42,707,2,False,0
APP-03152,2023-06-14,Germany,Hospitality & Food,Small (10-49),5,133234,False,1,90053,36,False,19,0.59,1.63,10.5,-10.1,0.676,776,2,False,0
APP-03153,2023-05-24,Germany,Transportation & Logistics,Medium (50-249),12,7904726,True,1,249753,36,True,188,1.32,1.3,15.0,19.5,0.032,583,2,False,0
APP-03154,2024-08-01,Belgium,Retail & E-commerce,Micro (<10),10,413088,False,3,72096,24,True,9,1.73,2.18,7.1,-15.5,0.175,761,1,False,0
APP-03155,2023-02-20,Netherlands,Professional Services,Micro (<10),2,669948,True,0,18104,24,False,1,3.18,1.52,-2.6,9.4,0.027,652,2,False,0
APP-03156,2024-09-10,Netherlands,Manufacturing,Small (10-49),16,145894,False,0,130008,24,True,44,2.42,1.5,9.5,-18.9,0.891,604,0,False,0
APP-03157,2024-07-16,Italy,Technology,Micro (<10),2,336882,True,3,41655,24,True,4,3.73,1.87,4.4,-2.7,0.124,639,3,False,0
APP-03158,2024-12-27,Spain,Healthcare,Small (10-49),4,333677,True,1,109174,60,True,16,2.22,1.62,4.2,9.7,0.327,658,1,False,0
APP-03159,2024-05-02,Netherlands,Hospitality & Food,Small (10-49),8,50000,True,0,15860,72,False,12,2.3,1.82,6.6,16.0,0.317,624,1,True,0
APP-03160,2024-09-29,Spain,Hospitality & Food,Small (10-49),25,113550,False,0,79218,36,False,27,0.76,1.76,9.1,15.4,0.698,747,0,False,0
APP-03161,2023-03-28,Belgium,Retail & E-commerce,Medium (50-249),3,111060,False,4,173191,24,False,98,0.75,1.14,3.7,13.2,1.559,634,2,False,0
APP-03162,2024-10-11,Netherlands,Technology,Small (10-49),8,130542,False,2,157060,24,True,19,3.7,0.62,9.2,14.6,1.203,681,2,False,0
APP-03163,2023-04-28,Germany,Real Estate,Medium (50-249),8,74324,True,2,80773,60,False,87,1.03,1.23,8.2,15.6,1.087,825,2,False,0
APP-03164,2023-08-18,Netherlands,Healthcare,Small (10-49),12,282837,False,3,94744,36,False,15,0.98,0.3,9.2,-1.8,0.335,642,1,False,0
APP-03165,2023-04-04,Netherlands,Manufacturing,Micro (<10),19,1435222,False,3,66320,48,True,8,0.34,0.9,10.8,0.3,0.046,617,2,False,0
APP-03166,2023-10-21,France,Technology,Small (10-49),5,313823,True,1,77758,24,False,25,2.55,1.1,-6.1,13.0,0.248,625,5,False,0
APP-03167,2024-06-30,Netherlands,Professional Services,Small (10-49),16,65021,False,0,162985,60,False,42,0.69,2.12,,18.0,2.507,745,3,False,0
APP-03168,2023-07-15,Italy,Retail & E-commerce,Medium (50-249),21,77879,False,2,54181,48,True,157,0.83,1.25,5.2,3.0,0.696,648,1,False,0
APP-03169,2024-08-23,France,Manufacturing,Micro (<10),30,170678,False,2,58599,24,True,1,2.6,2.39,4.6,-1.7,0.343,676,2,False,0
APP-03170,2024-03-18,Spain,Retail & E-commerce,Micro (<10),11,50000,True,0,27899,72,False,4,0.36,1.62,1.2,-2.1,0.558,599,1,False,0
APP-03171,2024-04-04,Germany,Manufacturing,Small (10-49),8,386678,False,3,165604,48,True,13,3.05,0.36,2.4,-5.2,0.428,631,0,False,0
APP-03172,2024-11-16,Italy,Healthcare,Micro (<10),5,1360984,True,0,76428,24,True,3,0.82,2.03,8.9,10.3,0.056,732,3,False,0
APP-03173,2023-11-12,Belgium,Professional Services,Small (10-49),2,134445,False,1,35941,48,True,42,1.24,1.97,8.5,18.3,0.267,538,0,False,0
APP-03174,2023-09-09,Germany,Healthcare,Micro (<10),5,294007,False,1,190589,36,True,3,0.85,0.33,6.2,10.5,0.648,513,0,False,0
APP-03175,2024-12-27,Germany,Real Estate,Micro (<10),8,160371,False,4,91050,72,True,3,0.61,1.78,0.5,4.5,0.568,614,2,False,0
APP-03176,2024-02-11,Italy,Construction,Micro (<10),6,126051,True,0,52185,36,True,2,0.86,2.21,10.7,27.7,0.414,622,0,False,0
APP-03177,2024-03-24,Netherlands,Hospitality & Food,Small (10-49),11,336883,True,1,193008,72,False,15,0.82,0.3,10.3,4.8,0.573,633,1,False,0
APP-03178,2023-08-05,Germany,Healthcare,Micro (<10),2,121059,True,1,71915,60,True,3,0.64,0.7,12.1,,0.594,635,0,False,0
APP-03179,2023-06-07,Spain,Retail & E-commerce,Small (10-49),6,101713,False,5,26927,48,False,46,3.41,1.91,1.7,-8.2,0.265,655,0,False,0
APP-03180,2023-05-04,Belgium,Hospitality & Food,Small (10-49),36,50000,True,1,203455,24,False,31,0.75,1.24,25.9,7.5,4.069,621,3,False,0
APP-03181,2023-06-13,Italy,Hospitality & Food,Small (10-49),16,289962,False,1,48261,12,False,41,0.44,2.23,7.2,-6.9,0.166,763,2,False,0
APP-03182,2023-05-23,Belgium,Transportation & Logistics,Micro (<10),12,965509,True,4,1058708,72,False,2,0.39,1.91,1.8,-6.1,1.097,720,0,False,0
APP-03183,2024-06-29,Netherlands,Transportation & Logistics,Micro (<10),10,627043,False,2,66162,48,False,6,1.75,1.85,19.1,-4.8,0.106,644,1,False,0
APP-03184,2023-02-12,Germany,Transportation & Logistics,Small (10-49),5,1607823,False,0,18845,84,True,43,0.48,2.05,10.1,5.7,0.012,727,3,False,0
APP-03185,2024-04-04,Germany,Technology,Micro (<10),1,119441,True,0,384588,48,True,7,1.21,0.86,7.1,-0.6,3.22,447,2,False,0
APP-03186,2024-11-23,Netherlands,Construction,Micro (<10),10,744874,False,2,90344,48,False,7,4.4,1.16,7.8,-19.9,0.121,681,3,False,0
APP-03187,2024-07-12,Netherlands,Transportation & Logistics,Medium (50-249),1,71456,False,1,115981,84,False,200,1.51,2.52,13.1,-0.2,1.623,722,1,False,0
APP-03188,2023-10-22,Netherlands,Agriculture,Micro (<10),5,628511,False,0,128270,60,True,9,1.64,1.14,7.4,-2.5,0.204,609,2,False,0
APP-03189,2023-02-13,Spain,Hospitality & Food,Micro (<10),7,1929988,False,1,31823,36,False,4,0.98,2.01,-3.5,-16.0,0.016,696,3,False,0
APP-03190,2024-08-31,Italy,Real Estate,Medium (50-249),5,487993,True,4,16699,60,False,113,1.34,1.23,5.9,10.4,0.034,603,4,False,0
APP-03191,2023-01-03,Germany,Agriculture,Micro (<10),41,1971241,True,2,451124,36,False,1,1.19,0.89,10.9,13.0,0.229,681,3,False,0
APP-03192,2024-05-12,Netherlands,Construction,Micro (<10),31,130812,False,1,27060,48,False,2,1.62,0.76,5.7,12.4,0.207,549,2,False,0
APP-03193,2024-05-04,Germany,Retail & E-commerce,Micro (<10),16,228415,False,0,350433,24,True,4,3.65,1.68,0.6,25.4,1.534,726,4,False,0
APP-03194,2023-05-21,Italy,Manufacturing,Small (10-49),3,89427,True,0,144018,84,True,13,1.04,2.13,5.8,-8.5,1.61,654,1,False,0
APP-03195,2024-06-24,Spain,Healthcare,Medium (50-249),34,279776,True,5,108738,72,True,201,0.84,1.64,10.8,-8.2,0.389,672,3,True,0
APP-03196,2023-05-09,Netherlands,Retail & E-commerce,Small (10-49),12,370870,False,2,64991,72,True,23,1.29,1.5,13.0,4.6,0.175,648,0,False,0
APP-03197,2023-06-14,Netherlands,Hospitality & Food,Medium (50-249),3,276853,False,0,599402,36,False,114,2.4,0.66,-0.1,3.6,2.165,741,1,False,0
APP-03198,2024-08-15,Italy,Technology,Micro (<10),7,151908,False,2,54306,60,False,9,1.1,1.35,-0.5,6.6,0.357,674,1,False,0
APP-03199,2024-12-15,Italy,Agriculture,Small (10-49),15,148916,True,0,55534,36,False,12,1.58,1.46,5.7,15.0,0.373,729,3,False,0
APP-03200,2023-07-13,Netherlands,Transportation & Logistics,Micro (<10),4,406039,False,1,161955,36,True,6,1.83,0.82,2.2,1.9,0.399,610,0,False,0
APP-03201,2024-11-03,Spain,Healthcare,Medium (50-249),8,221650,False,0,55181,60,True,169,4.91,1.61,2.8,17.4,0.249,699,0,False,0
APP-03202,2024-10-28,Netherlands,Professional Services,Medium (50-249),9,67362,False,3,42090,12,True,241,2.35,0.94,4.5,-4.3,0.625,780,1,False,0
APP-03203,2024-07-15,Netherlands,Retail & E-commerce,Micro (<10),3,50000,True,2,90304,12,True,4,0.8,1.12,10.2,-1.1,1.806,783,0,False,0
APP-03204,2023-04-13,Spain,Technology,Small (10-49),5,131322,True,1,163994,48,False,46,0.36,1.82,1.4,-8.3,1.249,449,4,False,0
APP-03205,2023-08-07,Germany,Manufacturing,Small (10-49),3,51086,True,1,425570,60,False,37,1.48,2.31,-0.4,-30.0,8.33,667,1,False,0
APP-03206,2024-05-09,Belgium,Construction,Micro (<10),14,98451,False,3,500996,36,False,4,0.88,2.26,1.9,-16.0,5.089,536,2,False,0
APP-03207,2024-12-30,Italy,Real Estate,Small (10-49),3,161463,True,0,22585,48,False,31,1.01,1.27,-2.3,15.7,0.14,623,3,True,0
APP-03208,2024-08-17,Spain,Construction,Medium (50-249),9,225185,True,0,217904,72,True,137,0.74,1.68,6.3,18.2,0.968,610,2,False,0
APP-03209,2023-11-03,Netherlands,Technology,Micro (<10),2,120667,True,3,43072,12,True,6,1.0,1.73,6.6,-10.3,0.357,702,1,False,0
APP-03210,2023-06-21,Germany,Technology,Micro (<10),2,3720770,False,3,44825,60,False,3,0.98,1.73,11.6,16.2,0.012,642,1,False,0
APP-03211,2024-12-02,Spain,Transportation & Logistics,Medium (50-249),2,59081,True,0,61474,48,True,115,1.26,1.43,0.2,-24.1,1.041,594,0,False,0
APP-03212,2023-07-21,Germany,Hospitality & Food,Micro (<10),5,1145160,False,0,58421,36,True,7,0.9,2.13,6.7,-7.4,0.051,696,3,False,0
APP-03213,2023-09-07,Poland,Hospitality & Food,Micro (<10),8,220779,False,2,40227,12,True,9,0.88,0.99,7.8,-0.6,0.182,570,7,False,1
APP-03214,2024-12-05,France,Manufacturing,Small (10-49),9,121901,False,0,14732,36,False,32,1.86,0.67,-2.5,17.6,0.121,592,0,False,0
APP-03215,2024-02-15,Netherlands,Technology,Small (10-49),1,543123,False,2,301292,60,False,23,1.35,1.57,7.2,26.7,0.555,623,2,False,0
APP-03216,2023-07-13,Netherlands,Professional Services,Micro (<10),6,155834,False,2,194363,48,True,1,1.35,1.17,7.4,-0.6,1.247,637,6,False,0
APP-03217,2023-01-04,Spain,Hospitality & Food,Micro (<10),4,101889,True,2,93503,24,False,9,1.31,2.5,,4.2,0.918,668,3,True,0
APP-03218,2023-11-10,Poland,Healthcare,Small (10-49),11,2298510,True,1,43692,24,True,46,0.79,1.08,-1.0,17.5,0.019,669,1,False,0
APP-03219,2024-12-20,Netherlands,Retail & E-commerce,Micro (<10),5,50000,True,3,254530,60,True,2,3.2,1.97,5.6,32.0,5.091,604,1,False,0
APP-03220,2023-11-12,Netherlands,Construction,Small (10-49),6,200015,False,4,90063,36,True,41,4.57,1.64,-4.8,19.3,0.45,672,2,True,0
APP-03221,2024-05-25,Spain,Manufacturing,Medium (50-249),4,337083,True,2,59813,12,True,185,2.84,0.52,7.8,-9.5,0.177,660,1,False,0
APP-03222,2023-07-04,Netherlands,Professional Services,Micro (<10),29,1453706,False,1,25432,84,False,9,0.47,1.71,10.1,15.5,0.017,654,3,False,0
APP-03223,2024-07-20,Netherlands,Retail & E-commerce,Medium (50-249),2,166355,False,5,145765,36,True,150,0.91,0.96,4.8,-2.8,0.876,530,5,False,0
APP-03224,2024-07-20,Italy,Manufacturing,Small (10-49),5,6538499,False,1,72524,60,False,19,2.06,2.8,13.0,,0.011,689,1,False,0
APP-03225,2024-03-20,Spain,Real Estate,Medium (50-249),8,667265,True,0,116791,12,False,118,0.86,0.88,2.2,12.6,0.175,699,2,False,0
APP-03226,2024-07-17,Italy,Real Estate,Micro (<10),6,50000,False,0,108460,36,True,7,0.89,0.8,2.0,-7.3,2.169,712,5,False,0
APP-03227,2024-02-27,France,Technology,Micro (<10),4,50000,False,0,157599,36,False,2,0.59,0.3,4.5,18.3,3.152,663,1,False,0
APP-03228,2023-10-04,Belgium,Technology,Small (10-49),1,356582,True,0,112792,72,True,35,1.09,0.9,18.4,11.3,0.316,736,3,False,0
APP-03229,2024-06-22,Italy,Healthcare,Medium (50-249),4,68006,True,2,74277,60,True,215,0.82,1.79,4.4,9.8,1.092,690,0,False,0
APP-03230,2024-09-01,Netherlands,Agriculture,Medium (50-249),3,517828,False,0,147752,36,True,74,0.32,0.74,17.8,5.4,0.285,618,4,False,1
APP-03231,2024-09-05,Netherlands,Construction,Micro (<10),28,155674,False,1,202871,60,False,5,2.69,1.66,5.8,-1.3,1.303,646,1,False,0
APP-03232,2023-06-05,Italy,Retail & E-commerce,Micro (<10),45,63880,True,3,326696,60,False,3,1.73,1.51,1.6,12.4,5.114,605,3,False,0
APP-03233,2024-05-08,France,Technology,Micro (<10),7,84329,True,0,38687,48,True,5,0.61,0.77,16.7,31.4,0.459,572,5,False,0
APP-03234,2023-01-04,Italy,Real Estate,Small (10-49),2,745862,False,1,230841,48,True,17,2.27,1.28,7.0,27.9,0.309,707,2,False,0
APP-03235,2024-02-22,Netherlands,Manufacturing,Small (10-49),13,50000,False,4,26621,48,False,22,1.46,0.79,4.4,2.8,0.532,630,1,False,0
APP-03236,2024-02-21,Poland,Hospitality & Food,Small (10-49),3,940653,False,0,213513,24,False,16,2.71,1.87,10.7,-20.2,0.227,706,3,False,0
APP-03237,2023-09-23,Germany,Professional Services,Micro (<10),4,974270,True,0,59128,60,False,4,2.1,0.3,12.9,-1.6,0.061,800,4,False,0
APP-03238,2024-12-26,France,Professional Services,Medium (50-249),4,180288,False,0,185945,60,False,179,0.85,1.8,2.8,6.8,1.031,734,3,False,0
APP-03239,2024-10-06,Italy,Healthcare,Micro (<10),4,50000,False,2,313047,60,True,3,2.02,0.92,11.0,8.4,6.261,573,5,False,0
APP-03240,2023-01-29,Belgium,Professional Services,Micro (<10),5,522843,False,1,113942,60,True,8,2.07,1.43,4.8,15.8,0.218,605,2,True,0
APP-03241,2023-06-02,France,Real Estate,Micro (<10),2,149697,False,4,95046,60,False,6,2.54,1.64,0.6,13.7,0.635,696,4,False,0
APP-03242,2023-06-01,France,Healthcare,Micro (<10),4,50000,True,2,91242,60,True,9,2.46,1.44,2.1,13.9,1.825,684,5,False,0
APP-03243,2024-10-17,Spain,Retail & E-commerce,Small (10-49),16,2652380,False,2,67746,72,False,37,4.7,2.59,-0.4,-2.6,0.026,756,3,False,0
APP-03244,2024-01-14,Italy,Transportation & Logistics,Small (10-49),7,92846,False,4,242687,48,False,18,2.39,1.1,6.5,-1.3,2.614,621,0,False,0
APP-03245,2024-06-16,France,Healthcare,Micro (<10),8,50000,False,0,90560,60,True,6,0.84,0.53,6.5,-8.0,1.811,549,3,True,1
APP-03246,2024-08-14,Netherlands,Construction,Micro (<10),1,377777,False,2,17323,60,False,7,1.5,2.66,12.3,8.1,0.046,576,2,False,0
APP-03247,2024-07-14,Netherlands,Hospitality & Food,Micro (<10),15,247355,False,2,200252,36,False,5,0.72,1.58,10.8,15.4,0.81,745,1,False,0
APP-03248,2023-03-07,Poland,Transportation & Logistics,Small (10-49),4,1596662,True,2,192011,48,False,13,2.79,1.45,3.8,17.8,0.12,663,6,True,0
APP-03249,2023-04-13,Poland,Hospitality & Food,Micro (<10),18,169969,True,2,102180,60,True,2,0.81,2.7,4.9,-25.1,0.601,717,0,False,0
APP-03250,2023-10-16,Poland,Manufacturing,Micro (<10),8,172138,False,0,52544,24,False,3,5.15,0.57,2.4,10.6,0.305,623,4,False,0
APP-03251,2023-09-05,Netherlands,Professional Services,Micro (<10),4,401223,True,3,39020,48,False,4,1.13,1.31,6.6,-7.5,0.097,592,2,False,0
APP-03252,2024-06-29,Belgium,Manufacturing,Small (10-49),1,340926,False,2,52665,12,True,43,1.31,0.71,4.8,12.1,0.154,703,0,False,0
APP-03253,2023-04-25,Spain,Technology,Micro (<10),42,353643,True,2,115734,24,True,1,1.02,1.29,6.3,-7.6,0.327,544,1,False,0
APP-03254,2023-09-29,Spain,Manufacturing,Micro (<10),14,371885,True,3,22587,36,False,9,0.88,0.5,14.0,13.8,0.061,690,5,False,0
APP-03255,2023-06-22,Netherlands,Technology,Micro (<10),14,326942,True,1,138625,36,False,5,0.98,1.42,14.3,-2.8,0.424,780,0,True,0
APP-03256,2023-05-18,Germany,Hospitality & Food,Micro (<10),31,162790,False,4,104615,60,False,9,1.55,1.37,2.6,-2.5,0.643,470,0,False,0
APP-03257,2023-05-07,Netherlands,Transportation & Logistics,Micro (<10),8,728842,True,0,276459,48,True,7,1.36,1.34,10.3,14.6,0.379,575,1,False,0
APP-03258,2023-05-23,Germany,Hospitality & Food,Micro (<10),21,174228,False,0,172991,36,False,5,1.04,0.3,9.6,-1.6,0.993,649,5,False,0
APP-03259,2024-02-16,Netherlands,Agriculture,Small (10-49),5,704483,True,0,55356,12,False,14,1.62,1.82,3.0,16.5,0.079,613,1,False,0
APP-03260,2023-10-27,Netherlands,Agriculture,Micro (<10),13,1418789,False,0,25521,36,True,7,0.97,1.23,13.8,13.9,0.018,640,5,False,0
APP-03261,2023-11-14,Netherlands,Manufacturing,Micro (<10),4,119008,False,1,51175,48,False,6,1.35,2.94,-2.1,3.7,0.43,827,0,False,0
APP-03262,2023-12-16,Italy,Technology,Medium (50-249),4,4806021,False,0,298041,60,False,123,3.89,1.08,11.9,-0.4,0.062,598,6,True,0
APP-03263,2024-06-24,Spain,Manufacturing,Micro (<10),7,114103,False,2,124927,48,True,8,0.96,0.98,5.4,20.3,1.095,633,4,True,1
APP-03264,2024-09-21,Italy,Transportation & Logistics,Micro (<10),2,115097,False,4,159192,12,True,7,1.13,1.46,0.1,15.0,1.383,571,3,True,0
APP-03265,2024-01-20,Germany,Technology,Micro (<10),9,512978,False,2,59674,36,False,3,0.68,0.63,5.0,24.7,0.116,538,2,False,0
APP-03266,2024-04-13,Belgium,Professional Services,Micro (<10),5,455829,True,1,145482,84,True,2,1.1,2.1,16.3,-15.9,0.319,685,1,False,0
APP-03267,2024-06-23,Belgium,Manufacturing,Micro (<10),1,292487,True,5,29256,72,True,6,1.69,0.81,19.8,1.5,0.1,520,1,False,0
APP-03268,2024-05-18,Germany,Hospitality & Food,Medium (50-249),5,716333,False,2,208597,60,False,74,0.98,0.87,,-0.5,0.291,546,3,False,0
APP-03269,2023-04-09,Belgium,Transportation & Logistics,Micro (<10),5,363362,False,3,39169,36,True,5,0.68,1.87,5.8,11.1,0.108,653,1,False,0
